X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,ENGLISH_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,COMMUNITY,POSTAL_CODE,OBJECTID
-79.6796298,43.5906247,321012142,2590798,Dream Crest Pharmacy,6-1010 Dream Crest Road,,Mississauga,L5V3A4,2375953
-79.5450938,43.5899636,321016780,9487156,Procare Pharmacy,3857 Lake Shore Boulevard West,,Toronto,M8W0A2,2311553
-79.5924577,43.5899414,321015662,8318037,Prime Medical Pharmacy,3-755 Queensway East,,Mississauga,L4Y4C5,2424849
-80.5621563,43.5897237,321013035,4496593,Food Basics Pharmacy #510,232 Arthur Street South,,Elmira,N3B2P2,2305713
-79.5919912,43.5895925,321016504,9234633,Vida Pharmacy,7-755 Queensway East,,Mississauga,L4Y4C5,2356433
-79.7221627,43.5891228,321014264,64469,Streetsville Square Pharmacy,5-1965 Britannia Road West,,Mississauga,L5M4Y4,2289361
-79.6494272,43.588751,321014783,7157079,City Centre Remedy's Rx,4175 Confederation Parkway,,Mississauga,L5B0C6,2320257
-79.7403286,43.5887376,321015579,8213391,Erin Creek Pharmasave,10-6400 Millcreek Drive,,Mississauga,L5N3E7,2294897
-79.6402372,43.5886308,321011512,1130635,City Gate Pharmacy,220 Burnhamthorpe Road Unit 105,,Mississauga,L5B4N4,2326577
-79.6063517,43.5883469,321015400,8000593,Dundas 400 Medical Pharmacy,105A-400 Dundas Street East,,Mississauga,L5A1X5,2437201
-79.6456514,43.5882299,321013333,502673,Living Arts Phcy (Remedy's Rx),4100 Living Arts Drive,,Mississauga,L5B4M8,2303105
-79.6402465,43.5878213,321013497,5296716,Excellent Care Pharmacy,C106-3885 Duke Of York Boulevard,,Mississauga,L5B0E4,2436497
-79.6402219,43.5876479,321014639,6979479,Main Drug Mart,3885 Duke Of York Boulevard,,Mississauga,L5B0E4,2304945
-79.6091447,43.5873551,321014464,6732431,Hanin Pharmacy Ltd,103-333 Dundas Street East,,Mississagua,L5A1X1,2296561
-79.6261314,43.5871754,321015387,7983319,Fairview Medical Pharmacy,12-3355 Hurontario Street,,Mississauga,L5A4E7,2272881
-79.7736715,43.5868464,321015267,7805510,Danton Pharmacy,2-7025 Danton Prom,,Mississauga,L5N5E5,2269441
-79.6987013,43.5868211,321011939,2028870,River Run Pharmacy,1525 Bristol Road West,,Mississauga,L5M4Z1,2345825
-79.6961095,43.5867119,321014468,6737873,Shoppers Drug Mart #791,1-5425 Creditview Road,,Mississauga,L5V2P3,2374097
-79.6484555,43.5863189,321015976,8681232,Square Care Pharmacy,550 Arbutus Way,Units 9-10,Mississauga,L5B3M8,2381729
-79.6468551,43.5862797,321013067,4561557,Parkside Pharmacy,4062 Confederation Parkway,,Mississauga,L5B0G4,2307553
-79.7417745,43.586127,321014384,6622675,Battleford IDA,A01-6405 Erin Mills Parkway,,Mississauga,L5N4H4,2284369
-79.6455627,43.5851937,321015156,7636114,Sq 1 Pharmacy,411 Burnhamthorpe Road West,,Mississauga,L5B0J5,2415681
-79.6127225,43.5845574,321014320,6534351,We Care Pharmacy,6A-169 Dundas Street East,,Mississauga,L5A1W8,2394801
-79.6450465,43.5845114,321016881,9555153,M City Pharmacy,422/426 Burnhamthorpe Road West,,Mississauga,L5B4M6,2267137
-79.6532654,43.5841929,321013484,5276756,Rathburn Pharmacy,592 Rathburn Road West,,Mississauga,L5B3A4,2411617
-79.7583736,43.5840685,321012045,2302699,Meadowvale Prof Centre Phcy,6855 Meadowvale Town Cent Cir,,Mississauga,L5N2Y1,2382561
-79.7780245,43.5839855,321013008,4449476,Metro Pharmacy #554,3221 Derry Road West,,Mississauga,L5N7L7,2285841
-79.7765185,43.5838575,321014045,6132437,Rexall #2100,16-3221 Derry Road,,Mississauga,L5N7L7,2269089
-79.6120861,43.5836428,321011905,1928917,Total Health Pharmacy 131,160 Dundas Street East,,Mississauga,L5A1W4,2321073
-79.7175263,43.5832718,321016906,9575319,Shoppers Drug Mart #1272,128 Queen Street South,,Mississauga,L5M1K8,2349777
-79.7293365,43.5832452,321014737,7101833,Britannia Health Pharmacy,9-2275 Britannia Road West,,Mississauga,L5M2G6,2412209
-79.6124371,43.5829321,321015060,7516878,Restore Pharmaceuticals,202-130 Dundas Street East,,Mississauga,L5A3V8,2361985
-79.6122965,43.5828414,321016291,9047391,N.K.S Health,500-130 Dundas Street East,,Mississauga,L5A3V8,2397809
-79.7650965,43.5827714,321012778,4028876,Meadowvale Pharmacy,9A-6750 Winston Churchill Boulevard,,Mississauga,L5N4C4,2439761
-79.6384165,43.5826714,321015117,7589479,Unicare Pharmacy Of Mississaug,29-325 Cnetral Parkway West,,Mississauga,L5B3X9,2413793
-80.5603439,43.5823656,321016483,9211159,Rexall,108-315 Arthur Street South,,Elmira,N3B3L5,2417313
-79.7138003,43.5820353,321012411,32459,Robinson's IDA Pharmacy,181 Queen Street South,,Streetsville,L5M1L2,2307329
-79.7579461,43.5819294,321015221,7740117,Shoppers Drug Mart #779,6975 Meadowvale Town Centre,Circle,Mississauga,L5N2W7,2382625
-79.6150697,43.5819102,321012274,2935319,Dundas Clinical Pharmacy,55 Dundas Street East,,Mississauga,L5A1W1,2301489
-79.6178268,43.5817665,321015740,8405718,Smartcare Pharmacy,3067 Hurontario Street,,Mississauga,L5A2G9,2424609
-79.6183622,43.5816262,321016215,8957836,Capital Pharmacy,3075 Hurontario Street,,Mississauga,L5A2G9,2365953
-79.7127229,43.5815733,321015049,7505559,Pharmasave Village Square Phcy,10 Main Street,,Mississauga,L5M1X3,2384769
-79.6137973,43.5811623,321016244,8994635,IDA Pecketts Pharmacy,60 Dundas Street East,,Mississauga,L5A1W4,2437889
-79.6167336,43.5810571,321015141,7612238,Midnite Pharmacy,3025 Hurontario Street,,Mississauga,L5A2H1,2299169
-79.6181078,43.581024,321012690,3840357,Sadia's Pharmacy,3038 Hurontario Street Unit 2,,Mississauga,L5B3B9,2357137
-79.6490874,43.580979,321016202,8946279,Shoppers Drug Mart #908,3980 Grand Park Drive,,Mississauga,L5B4M6,2332545
-79.6183164,43.5806473,321015872,8554959,Agnes Medical Pharmacy,3-25 Agnes Street,,Mississauga,L5B3X7,2295265
-79.6152465,43.5806414,321014375,6614354,Quality Care Pharmacy Shephard,33-2580 Shephard Avenue,,Mississauga,L5A4K3,2398801
-79.6170287,43.5803427,321014759,712278,Total Health Pharmacy,3024 Hurontario Street Unit 308,,Mississauga,L5B4M4,2262657
-79.6146365,43.5803213,321015504,8122952,Newin Pharmacy,30-2580 Shepard Avenue,,Mississauga,L5A4K3,2414369
-79.6136928,43.5801961,321015274,7814350,Cliffway Pharmacy,2A-2560 Shepard Avenue,,Mississauga,L5A4E1,2436129
-79.6152276,43.5799283,321016858,9544594,Medix Pro,2565A Hurontario Street,,Mississauga,L5A2G4,2446385
-79.6816965,43.5795914,321013970,6044559,Rexall #1321,B7-1240 Eglinton Avenue West,,Mississauga,L5V1N3,2371905
-79.7333465,43.5793014,321017293,99342,Whole Health Phcy Erin Mills,102-6005 Erin Mills Parkway,,Mississauga,L5N0E9,2272321
-79.7709554,43.5791269,321016219,8961475,Trelawny Pharmacy,3899 Trelawny Cir,,Mississauga,L5N6S3,2413873
-79.6169765,43.5787414,321013176,4741836,Life Watch Pharmacy,7-40 Dundas Street West,,Mississauga,L5B1H4,2287233
-79.6185782,43.5785167,321011765,1541718,Latino Pharmacy,79 Dundas Street,Unit 102,Mississauga,L5B1H7,2402785
-79.651976,43.5784664,321013838,5837516,Bestkare Pharmacy,4-720 Burnhamthorpe Road West,,Mississauga,L5C3G1,2412257
-79.6156182,43.5784496,321012805,4099816,Food Basics Pharmacy #567,2550 Hurontario Street,,Mississauga,L5B1N5,2265041
-79.5876266,43.5784375,321014995,7439630,South Service Pharmacy,488 South Service Road,,Mississauga,L5G2S5,2375857
-79.685368,43.5784333,321013693,5616274,The Queen Pharmacy,5025 Creditview Road,,Mississauga,L5V3E5,2273601
-79.6535927,43.5784042,321014429,6697997,Jennas Pharmacy,2-769 Burnhamthorpe Road West,,Mississagua,L5C2R9,2402305
-79.6172261,43.5782969,321013722,5653731,King Medical Arts Pharmacy,71 King Street West,,Mississauga,L5B4A2,2324913
-79.6608965,43.5781513,321015993,8705038,Urban Pharmacy,B4-900 Rathburn Road West,,Mississauga,L5C4L3,2440033
-79.6213047,43.5778553,321015743,8414691,Confederation Drug Store,107-3050 Confederation Parkway,,Mississauga,L5B3Z6,2404913
-80.2611243,43.5775065,321011719,1425997,Woodlawn Pharmacy,472 Woodlawn Road East,,Guelph,N1E1B9,2325489
-79.6205334,43.5773561,321012869,4209350,Noor Healthcare Pharmacy,165 Dundas Street West Unit 105,,Mississauga,L5B2N6,2346897
-79.6533544,43.5771897,321015618,8261070,Medipark Pharmacy,4-780 Burnhamthorpe Road West,,Mississauga,L5C3X3,2292641
-79.6193693,43.5771776,321012739,3959390,City Care Pharmacy,134 Dundas Street West,,Mississauga,L5B1H9,2401985
-79.6126901,43.5770948,321013704,5632915,Shoppers Drug Mart #776,2470 Hurontario Street,Huron Square,Mississauga,L5B0H2,2331297
-79.6455858,43.5770471,321013328,5023716,Grand Park Pharmacy,207-719 Central Parkway West,,Mississauga,L5B4L1,2316593
-79.6534265,43.5764814,321011817,1660937,Mavis Pharmacy,2-790 Burnhamthorpe Road,,Mississauga,L5C4G3,2423441
-79.7489665,43.5760414,321014466,6737230,Windwood Pharmacy,6-3080 Windwood Drive,,Mississauga,L5N2K5,2307585
-79.783624,43.5758025,321011973,2125195,Lisgar Woods Pharmacy,"6970 Lisgar Drive, Unit B2",,Mississauga,L5N8C8,2416657
-79.6220565,43.5756213,321014441,6709831,Swiderski Pharmacy,1-3015 Parkerhill Road,,Mississagua,L5B4B2,2258769
-79.6099942,43.5753554,321014448,6715272,Central All Care Pharmacy,2420 Hurontario Street,,Mississauga,L5B4A9,2334849
-79.6226137,43.5752693,321012596,3616073,Parkerhill Pharmacy,6A 255 Dundas Street West,,Mississauga,L5B3B2,2347105
-79.6221285,43.5748393,321014428,6696391,Whole Health Pharmacy,106-250 Dundas Street,,Mississauga,L5B1J2,2328113
-79.7397206,43.5741871,321012947,4342474,Shoppers Drug Mart#907,6040 Glen Erin Drive,,Mississauga,L5N3M4,2355137
-79.7397206,43.5741871,321015326,7889555,Shoppers Drug Mart #907,6040 Glen Erin Drive,,Mississauga,L5N3M4,2446513
-79.6077976,43.5740618,321016573,9293418,Queentario Pharmacy,4A-2325 Hurontario Street,,Mississauga,L5A4C7,2307345
-79.6046388,43.5740118,321013118,4643274,All Care Pharmacy,2233 Hurontario Street,,Mississauga,L5A2E9,2350161
-79.6084115,43.5738819,321013893,5941252,Medical Building Pharmacy,21 Queensway West,,Mississauga,L5B1B6,2345473
-79.6101466,43.5729214,321012953,4354914,Your Medicine Cabinet,200-77 The Queensway West,,Mississauga,L5B1B7,2357569
-79.6107554,43.5722177,321013731,567112,Queensway Pharmacy,101 Queensway West Suite 100-150,,Mississauga,L5B2P7,2410113
-79.5644516,43.5711054,321015355,7938510,Cross Lake Pharmacy,104-760 Lakeshore Road East,,Mississauga,L5E1C7,2360657
-79.6024702,43.5703641,321015364,7952352,Hiway 10 Pharmacy,2100 Hurontario Street,,Mississauga,L5B1M8,2289457
-79.5665931,43.5703258,321016142,8875915,Renew Lakeshore Pharmacy,1015 Cawthra Road,,Mississauga,L5G4K3,2308273
-79.6112566,43.5699514,321016925,9587011,First Place Pharmacy,170 Queensway West Suite 101,,Mississauga,L5B3A8,2415121
-79.5669759,43.5695619,321015705,8368072,Cyril Pharmacy,645 Lakeshore Road East,,Mississauga,L5G1J5,2324017
-79.6630965,43.5685914,321011570,1226211,Wellness Healthcare Pharmacy,1170 Burnhamthorpe Road West Unit 8,,Mississauga,L5C4E6,2346657
-79.5690436,43.5684874,321013391,5124439,Shoppers Drug Mart #1275,579A Lakeshore Road East,,Mississauga,L5G1H9,2380241
-79.6322507,43.5684041,321015912,8598154,Shoppers Drug Mart #735,3052 Elmcreek Road,"Building E, Unit 101",Mississauga,L5B0L3,2355041
-79.6670551,43.5683194,321015835,85188,Creditview Pharmacy,4040 Creditview Road,,Mississauga,L5C3Y8,2412721
-80.2586825,43.5679434,321014369,6603473,Speedvale Phar&Compounding Cnt,334 Speedvale Avenue East,,Guelph,N1E1N5,2320721
-79.6335393,43.5677363,321012712,3896671,Loblaw Pharmcy #2841,3045 Mavis Road,,Mississauga,L5C1T7,2406945
-79.6642965,43.5675414,321012436,3297952,Central Parkway Pharmacy,106-1300 Central Parkway,,Mississauga,L5C4G8,2349649
-79.660557,43.5675258,321014170,6297250,Wellness Pharmacy,1177 Central Parkway West,Unit 67,Mississauga,L5C4P3,2341841
-80.276084,43.5675114,321014243,6418316,Guelph Discount Pharmacy,7-20 Woodlawn Road,,Guelph,N1H1G7,2449121
-80.2219318,43.5670635,321016459,9189512,Top Health Apothecary,5-235 Starwppd Drive,,Guelph,N1E7M5,2262161
-79.7755065,43.5668414,321012415,3253838,Lisgar Pharmacy,J-3945 Doug Leaven Boulevard,,Mississauga,L5N0A5,2304513
-79.5704009,43.5663219,321015472,8083913,Lakeshore East Pharmacy,116-515 Lakeshore Road East,,Mississauga,L5G1H9,2436081
-80.9222171,43.5661164,321013141,4685095,Village Pharmacy,8 Main Street North,,Milverton,N0K1M0,2360177
-79.5963185,43.5657522,321015739,8405193,Medione Specialty Pharmacy,1541 Hurontario Street,,Mississauga,L5G3H7,2280913
-79.7291291,43.5655485,321012235,2818632,Thomas Pharmacy IDA,5636 Glen Erin Drive,Unit 2,Missisauga,L5M6B1,2281057
-80.2810834,43.5655166,321012245,284551,Wal-Mart Pharmacy,11 Woodlawn Road West,,Guelph,N1H1G8,2369953
-79.6366319,43.5645817,321016154,8892111,Mediplus Pharmacy 005,777 Dundas Street West,,Mississauga,L5C4P6,2260113
-79.5721275,43.5631311,321014753,7119432,Marcos Pharmacy,374 Lakeshore Road East,,Mississauga,L5G1H5,2351233
-79.710229,43.56301,321012535,3500232,Erin Centre Pharmacy,16-2555 Erin Centre Boulevard,,Mississauga,L5M5H1,2290993
-79.7022095,43.5623191,321016887,9562831,Shoppers Drug Mart #1555,2000 Credit Valley Road,,Mississauga,L5M4N4,2386401
-79.7525467,43.5623052,321012621,3684114,Britannia Medical Pharmacy,9-5925 Grossbeak Drive,,Mississauga,L5N6S5,2275841
-81.6959911,43.561606,321013494,529235,Pharmasave Michael's Pharmacy,2 Main Street South,,Bayfield,N0M1G0,2286977
-80.2483948,43.5609561,321012126,2542270,Shoppers Drug Mart #1085,377 Eramosa Road,,Guelph,N1E2N1,2366945
-79.7337666,43.5602885,321014043,6124231,Rexall #2080,3010 Thomas Street,,Mississauga,L5M0R4,2369857
-79.5821074,43.5598368,321016866,9547797,Woodlawn Wellness Pharmacy,55 Woodlawn Avenue,,Mississauga,L5G3K7,2300385
-79.6576188,43.5594916,321016987,9629075,Woodland IDA Pharmacy,2-3353 The Credit Woodlands,,Mississauga,L5C2K1,2433313
-79.5868932,43.5593991,321013628,5505232,Carl's IDA Pharmacy,1207 Hurontario Street,,Mississauga,L5G3H2,2315873
-79.7447158,43.5591066,321013852,5863390,Sobeys Pharmacy #7204,5602 Tenth Line West,,Mississauga,L5M7L9,2324417
-79.7447157,43.5591066,321015335,7904716,Shoppers Drug Mart #1147,101-5602 Tenth Line West,,Mississauga,L5M5S5,2440145
-79.7055865,43.5590514,321016518,9243598,Srx Pharmacy,103-2300 Eglinton Avenue West,,Mississauga,L5M2V8,2296721
-79.5776016,43.5589021,321012299,2992131,Village Pharmacy,225 Lakeshore Road East,,Port Credit,L5G1G8,2418785
-80.247751,43.5587256,321012661,3772750,Loblaw Pharmacy #538,297 Eramosa Road,,Guelph,N1E2M7,2364369
-79.7115877,43.5586361,321016847,9538958,Shoppers Drug Mart #904,5100 Erin Mills Parkway,,Mississauga,L5M4Z5,2366273
-79.7115877,43.5586361,321013877,5909715,Wal-Mart Pharmacy #1211,5100 Erin Mills Parkway,,Mississauga,L5M4Z5,2417937
-79.5777021,43.55859,321014280,6466950,Lighthouse Pharmacy,223 Lakeshore Road East,,Mississauga,L5G1G5,2448193
-80.2697627,43.5585056,321013959,6030993,Rexall,140-666 Woolwich Street,,Guelph,N1H7G5,2321041
-80.2675624,43.558425,321013862,5885839,I Care Pharmacy,11 Speedvale Avenue East,,Guelph,N1H1J2,2395953
-79.6426998,43.5581661,321016616,9329639,Greenfield Pharmacy,1055 Dundas Street West,,Mississauga,L5C1C3,2376689
-79.741178,43.5580067,321016677,9376917,Whole Health Churchill Meadows,3580 Thomas Street,,Mississauga,L5M0G2,2322193
-79.7165637,43.5579796,321014454,6723799,Mi Clinic Pharmacy,A005-2690 Erin Centre Boulevard,,Mississauga,L5M5P5,2316353
-79.7062239,43.5578223,321015529,8153874,Arc Pharmacy,3-2520 Eglinton Avenue West,,Mississauga,L5M0Y2,2333489
-80.2309843,43.5577689,321016680,9379273,Life Care Pharmacy,23C Victoria Road North,,Guelph,N1E5G6,2280401
-79.6454196,43.5575534,321012391,3198676,Westdale Pharmasave,1151 Dundas Street West,,Mississauga,L5C1C6,2350929
-80.2484513,43.5572259,321013963,6034515,Rexall #1081,265 Eramosa Road,,Guelph,N1E2M7,2270209
-79.7563065,43.5571514,321014032,6115811,Britannia Pharmacy,11-5980 Churchill Meadows Boulevard,,Mississauga,L5M7M5,2381473
-79.7007747,43.5571058,321012526,3490216,Neilson Pharmacy Ltd,2180 Credit Valley Road,,Mississauga,L5M3C9,2266705
-79.6425384,43.5568526,321014317,6532754,Kjk Pharmacy,6-1100 Dundas Street West,,Mississauga,L5C4E7,2364193
-80.2490685,43.5563821,321013188,4774471,Eramosa Pharmacy,2&3-247 Eramosa Road,,Guelph,N1E2M5,2289985
-79.7148525,43.5548889,321014664,701413,Loblaw Pharmacy,5010 Glen Erin Drive,,Mississauga,L5M6J3,2310465
-79.6453965,43.5538614,321013232,4867157,Dundas Medical Pharmacy,107-1224 Dundas Street West,,Mississauga,L5C4G7,2440465
-79.7137965,43.5532914,321016251,9003598,Shoppers Drug Mart #1307,2815 Eglinton Avenue West,,Mississauga,L5M6J3,2430369
-79.5845054,43.5530461,321011514,1143499,Hooper's Pharmacy,88 Lakeshore Road East,,Mississauga,L5G1E1,2324177
-79.7155393,43.5526752,321014910,7312712,Mi Clinic Pharmacy,3-5055 Plantation Place,,Mississauga,L5M6J3,2393425
-79.7162772,43.5522589,321015143,7616671,Eglinton Churchill Med Phcy,2901 Eglinton Avenue West Unit C3/C4,,Mississauga,L5M6J3,2327089
-81.3949191,43.5517539,321015563,8195794,Keating's Pharmacy,67 Main Street,Po Box 39,Seaforth,N0K1W0,2419745
-79.6875666,43.5509549,321017141,9731150,Erin Mills IDA Pharmacy,4099 Erin Mills Parkway,,Mississauga,L5L3P9,2289889
-80.2768161,43.5501934,321013331,5025634,Guelph Medical Place Pharmacy,83 Dawson Road,,Guelph,N1H1B1,2411473
-79.5920376,43.5497824,321015592,82387,Port Credit Med Centre & Phcy,6-49 Mississauga Road North,,Mississauga,L5H2H9,2298433
-80.2686939,43.5497301,321015057,7514317,Westmount Pharmacy Remedy's Rx,77 Westmount Road,,Guelph,N1H5J1,2303393
-79.5893516,43.5488682,321017086,9695118,Rite Care Pharmacy,101-150 Lakeshore Road West,,Mississauga,L5H3R2,2402881
-80.2512969,43.547873,321017211,9771473,Guelph CHC Pharmacy,176 Wyndham Street North,,Guelph,N1H8N9,2320401
-79.5898475,43.5474155,321012149,26064,Rexall,2-175 Lakeshore Road West,,Mississauga,L5H0A6,2353697
-79.5930548,43.5470568,321015721,8386953,Brightwater Pharmacy,4-228 Lakeshore Road West,,Mississauga,L5H1G6,2262209
-80.2476364,43.5462786,321013958,6029512,Rexall,55 Wyndham Street,,Guelph,N1H7T8,2268801
-79.5921143,43.5458152,321013011,4455119,Loblaw Pharmacy #1090,250 Lakeshore Road West,,Mississauga,L5H1G3,2332625
-80.2484966,43.5456361,321017044,9666630,Wyndham Pharmasave,101-45 Wyndham Street,,Guelph,N1H4E4,2271553
-80.2705287,43.5455869,321012490,3398353,Willow Pharmacy,47-8 Willow Road,,Guelph,N1H1W3,2419233
-79.7144065,43.5452914,321015536,8159976,Churchill Meadows Pharmacy,3050 Artesian Drive Unit 5,,Mississauga,L5M7P5,2446705
-80.251513,43.5450854,321015846,8533072,Norfolk Pharmacy,85 Norfolk Street,,Guelph,N1H4J4,2403745
-79.6839662,43.5449628,321014516,6813479,Wal-Mart Pharmacy,2160 Burnamthorpe Road West,,Mississauga,L5L5Z5,2432497
-79.6768311,43.5449321,321016736,9431117,Total Health Pharmacy,3-3405 South Millway,,Mississauga,L5L3R1,2382449
-79.6816699,43.5447915,321017199,9766194,Shoppers Drug Mart #771,2126 Burnhamthorpe Road West,,Mississauga,L5L3A2,2398417
-79.6835332,43.5441944,321011500,1105039,Loblaw Pharmacy #4393,2150 Burnhamthorpe Road,,Mississauga,L5L3A2,2296017
-80.5508367,43.5441738,321012984,4403390,Martin's Pharmacy St Jacobs,10 Parkside Drive,,St Jacobs,N0B2N0,2273329
-79.5941687,43.5435515,321017084,9691470,Shoppers Drug Mart #815,321 Lakeshore Road West,,Mississauga,L5H1G9,2396769
-79.7249003,43.543516,321016238,8988839,Tenth Eglinton Pharmacy,5030 Tenth Line West Unit 6,,Mississauga,L5M7Z5,2389233
-80.2867437,43.54345,321012419,3267235,Food Basics Pharmacy #557,222 Silvercreek Parkway North,,Guelph,N1H8E8,2406897
-79.6919943,43.5429928,321015975,8680279,Glen Gate Pharmacy,6-2385 Burnhamthorpe Road West,,Mississauga,L5L6A4,2396145
-79.8668744,43.5425353,321015013,7460035,Wal-Mart Pharmacy,1280 Steeles Avenue East,,Milton,L9T6R1,2368129
-80.2418645,43.5414845,321013654,5549515,Wyndham Medical Pharmacy,F-75 Wyndham Street South,,Guelph,N1E5R3,2353809
-80.2437159,43.5411038,321015142,7612513,Royal City Pharmacy,84 Gordon Street,,Guelph,N1H3R7,2428001
-80.2467103,43.5406185,321015939,8639814,Surrey Prescriptions,21 Surrey Street West,,Guelph,N1H3R3,2424049
-80.2827882,43.5405097,321014541,6852550,Greengate Pharmacy,2-170 Silvercreek Pky North,,Guelph,N1H7P7,2414449
-79.7398087,43.5404074,321013145,469193,Angel Pharmacy,3955 Erin Centre Boulevard,,Mississauga,L5M0H1,2439617
-79.6726465,43.5396314,321013081,4583016,Millway Drug Mart Inc,3200 Erin Mills Parkway Unit 6-7,,Mississauga,L5L1W8,2344993
-80.2984269,43.5391957,321014411,6665557,Chiron Compounding Pharamcy,503 Imperial Road North,,Guelph,N1H6T9,2407473
-80.277857,43.5390919,321014171,6297553,Rexall #8171,103-105 Silvercreek Parkway North,,Guelph,N1H6S4,2362817
-79.8567604,43.5390187,321014588,6926678,James Snow Pharmacy,51 James Snow Parkway North,,Milton,L9E0H1,2424369
-79.8665614,43.5390012,321011925,1980119,Milton Square Pharmacy,200-1225 Maple Avenue,,Milton,L9T0A5,2315713
-79.6634781,43.5386413,321012928,4313095,Sheridan Pharmacy,1960 Dundas Street West,King Forrest Plaza,Mississauga,L5K2R9,2293057
-79.7271565,43.5382715,321016499,9231636,Zcan Pharmacy,3465 Platinum Drive,,Mississauga,L5M2S1,2448097
-80.2788736,43.5381742,321016853,9541837,Shoppers Drug Mart #724,104 Silvercreek Parkway North,,Guelph,N1H7B4,2312305
