X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,ENGLISH_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,COMMUNITY,POSTAL_CODE,OBJECTID,FORMATTED_ADDRESS
-79.4204251,44.6062078,321014647,6991758,Mariposa Pharmacy,43 Colborne Street West,,Orillia,L3V2Y5,2435889,,"43 Colborne St W, Orillia, ON L3V 2Y5, Canada"
-79.4257643,44.6060826,321017259,9807435,Orillia Medical Pharmacy,101&102-16 O'Brien Street,,Orillia,L3V5S2,2318529,,
-79.4213297,44.6057259,321013226,4850995,Colborne Pharmacy,61 Colborne Street West,,Orillia,L3V2Y6,2396337,,"61 Colborne St W, Orillia, ON L3V 2Y6, Canada"
-79.4235142,44.6053577,321015769,8441554,Community Drug Mart,100 Colborne Street West,,Orillia,L3V2Y9,2440481,,"100 Colborne St W, Orillia, ON L3V 2Y9, Canada"
-75.6981602,44.6029676,321015788,8465350,Shoppers Drug Mart #935,27-2399 Parkedale Avenue,,Brockville,K6V3G9,2260145,,"2399 Parkedale Ave Unit 27, Brockville, ON K6V 3G9, Canada"
-79.4273515,44.6008323,321012875,4221513,Shoppers Simply Pharmacy #3028,119 Memorial Avenue,,Orillia,L3V5X1,2262145,,"119 Memorial Ave, Orillia, ON L3V 5X1, Canada"
-75.6834869,44.598868,321014657,7006152,Leeds Pharmacy,C-163 Ormond Street,,Brockville,K6V7E6,2259137,,"163 Ormond St c, Brockville, ON K6V 7E6, Canada"
-80.5866545,44.5979404,321016632,9343631,Meaford IDA Pharmacy,3-334 Sykes Street South,,Meaford,N4L1X1,2371841,,"334 S Sykes St #3, Meaford, ON N4L 1X1, Canada"
-79.4236642,44.5976371,321012426,3283155,Memorial Pharmasave,1-200 Memorial Avenue,,Orilla,L3V5X6,2445041,,"200 Memorial Ave #1, Orillia, ON L3V 5X6, Canada"
-79.422549,44.5970529,321013079,4578219,Bens Pharmacy,210 Memorial Avenue,,Orillia,L3V7V1,2442961,,"210 Memorial Ave, Orillia, ON L3V 7V1, Canada"
-79.4096463,44.5953397,321016278,9031111,Kings Pharmacy,525 West Street South,,Orillia,L3V5H2,2370161,,"525 West Street S, Orillia, ON L3V 5H2, Canada"
-79.4536514,44.5946594,321014392,6631754,Costo Pharmacy # 1265,625 University Avenue,,Orillia,L3V0Y7,2442945,,"625 University Ave, Orillia, ON L3V 0Y7, Canada"
-75.6877119,44.592705,321014006,6085390,Rexall,30 Pearl Street West,,Brockville,K6V4B5,2429265,,"30 Pearl St W, Brockville, ON K6V 4B5, Canada"
-75.7022888,44.5917282,321011815,1658192,Brockville Medical Pharmacy,108-100 Strowger Boulevard,,Brockville,K6V5J9,2290273,,"100 Strowger Blvd #108, Brockville, ON K6V 5J9, Canada"
-75.6864144,44.5887104,321015752,8422673,Shoppers Drug Mart #1145,126 King Street West,,Brockville,K6V3R3,2367985,,"126 King St W, Brockville, ON K6V 3R3, Canada"
-75.68734,44.5875214,321013539,5359391,Brockville Pharmasave,173 King Street West,,Brockville,K6V3R6,2446065,,"173 King St W, Brockville, ON K6V 3R6, Canada"
-79.8670065,44.5835,321012899,4267475,Whitfield Guardian,16 Queen Street West,,Elmvale,L0L1P0,2352337,,"16 Queen St W, Elmvale, ON L0L 1P0, Canada"
-79.8617255,44.5781671,321014733,7095118,Elmvale Pharmasave,1-70 Yonge Street South,,Elmvale,L0L1P0,2381633,,"at ELMVALE PHARMACY, Unit 3, 70 Yonge St S #1, Elmvale, ON L0L 1P0, Canada"
-80.9239139,44.5753332,321011936,2006117,Loblaw Pharmacy #563,1150 16th Street East,,Owen Sound,N4K1Z3,2388497,,"1150 16th St E, Owen Sound, ON N4K 1Z3, Canada"
-80.917409,44.5742183,321013686,5602519,Pharmasave Sally's Pharmacy,4-1565 16th Street East,,Owen Sound,N4K5N3,2359457,,"1565 16th St E #4, Owen Sound, ON N4K 5N3, Canada"
-80.9115804,44.5735088,321012191,2719017,Wal-Mart Pharmacy,1555 18th Avenue East,,Owen Sound,N4K6Y3,2427857,,"1555 18th Ave E, Owen Sound, ON N4K 6Y3, Canada"
-80.9235779,44.5733108,321015367,7953994,Shoppers Drug Mart #654,1183 16 St East,,Owen Sound,N4K1Z4,2337697,,"1183 16th St E, Owen Sound, ON N4K 1Z4, Canada"
-80.9447011,44.5731355,321014177,6310477,Rexall #8187,1415-1st Avenue West,,Owen Sound,N4K4K8,2348593,,"1415 1st Ave W, Owen Sound, ON N4K 4K8, Canada"
-80.9275957,44.5701663,321014064,6153039,Rexall Pharma Plus #2312,1507-9th Avenue East,,Owen Sound,N4K3E9,2336689,,"1507 9th Ave E, Owen Sound, ON N4K 3E9, Canada"
-80.9448739,44.5683341,321015403,8002957,Shoppers Drug Mart #1002,100 10th Street West,,Owen Sound,N4K3P9,2419969,,"100 10th St W, Owen Sound, ON N4K 3P9, Canada"
-80.9637893,44.5680155,321012861,4192714,Turbitt Pharmacy Pharmasave,17B-104 Grey Road,,Owen Sound,N4K5R7,2329601,,"Owen Sound, ON, Canada"
-80.9426711,44.5670276,321014063,6152913,Pharma Plus #2311,963 Second Avenue East,,Owen Sound,N4K2H5,2449585,,"963 2nd Ave E, Owen Sound, ON N4K 2H5, Canada"
-80.959719,44.5667353,321014444,6711631,Owen Sound IDA Pharmacy,6-810 10th Street West,,Owen Sound,N4K3S1,2288561,,"Unit 5, 810 10th St W Unit 6, Owen Sound, ON N4K 3S1, Canada"
-78.979562,44.5631074,321017307,9998531,Ben's Pharmacy,1030 Portage Road,,Kirkfield,K0M2B0,2380289,,"1030 Portage Rd, Kirkfield, ON K0M 2B0, Canada"
-80.968002,44.5630933,321015538,8167011,Drugstore Pharmacy 4277,1020 10th Street West,,Owen Sound,N4K5S1,2258337,,"1020 10th St W, Owen Sound, ON N4K 5S1, Canada"
-80.4560078,44.5630734,321011895,1903756,Thornbury Pharmacy,45 Arthur Street,,Thornbury,N0H2P0,2428129,,"45 Arthur St W, Thornbury, ON N0H 2P0, Canada"
-78.3497577,44.5534438,321014026,6105412,Remedy's Rx Buckhorn Phcy,Main Street,,Buckhorn,K0L1J0,2337441,,"Main St, Trent Lakes, ON K0L 1J0, Canada"
-79.1769585,44.546425,321014708,7060119,Brechin Pharmacy,2280 Highway 12,Po Box 70,Brechin,L0K1B0,2443409,,"2280 ON-12, Brechin, ON L0K 1B0, Canada"
-78.5416133,44.5463235,321012876,4223316,Village Gate Pharmasave,101 East Street,,Bobcaygeon,K0M1A0,2311153,,"101 East Street N, Bobcaygeon, ON K0M 1S0, Canada"
-78.7361712,44.5376087,321015792,846990,Fenelon Falls Pharmacy,53 Colborne Street,,Fenelon Falls,K0M1N0,2262369,,"53 Colborne St, Fenelon Falls, ON K0M 1N0, Canada"
-78.7369151,44.5366226,321015207,7719490,Macarthur Drugs (1984) Ltd,21 Colborne Street,,Fenelon Falls,K0M1N0,2390209,,"21 Colborne St, Fenelon Falls, ON K0M 1N0, Canada"
-78.5443207,44.5360775,321012431,3290192,Shoppers Drug Mart #1538,85 Bolton Street,,Bobcaygeon,K0M1A0,2414897,,"85 Bolton St, Kawartha Lakes, ON K0M 1A0, Canada"
-78.7265996,44.5320555,321014210,6357195,Fenelon Falls Community Pharma,205 Francis Street East,,Fenelon Falls,K0M1N0,2412689,,"205 Francis St E, Kawartha Lakes, ON K0M 1N0, Canada"
-79.7246429,44.5302914,321015345,7918471,Craighurst Pharmacy,2054 Horseshoe Valley Road,,Barrie,L4M4Y8,2310833,,"2054 Horseshoe Valley Rd W, Barrie, ON L4M 4Y8, Canada"
-79.9971947,44.5255966,321016655,9360390,Major's Pharmacy,9-587 River Road West,,Wasaga Beach,L9Z2P2,2366177,,"587 River Rd W #9, Wasaga Beach, ON L9Z 2P2, Canada"
-80.0037609,44.5252106,321013640,552075,Wal-Mart Pharmacy,100 Stonebridge Boulevard,,Wasaga Beach,L9Z0C1,2355281,,"100 Stonebridge Boulevard, Wasaga Beach, ON L9Z 0C1, Canada"
-80.2401298,44.5093837,321017236,9788116,Cranberry Compounding Pharmacy,101-10 Keith Avenue,,Collingwood,L9Y0W5,2353617,,"10 Keith Ave #101, Collingwood, ON L9Y 5B4, Canada"
-77.4715738,44.5053107,321013349,5058956,Johnston's Pharmacy,57 St. Lawrence Street East,Rr# 4,Madoc,K0K2K0,2272641,,
-80.2170456,44.5032425,321014149,6268237,Rexall #8138,1 Huron Street,,Collingwood,L9Y1C3,2300737,,"1 Huron St, Collingwood, ON L9Y 1C3, Canada"
-80.2224551,44.5028921,321016997,9634194,Shoppers Drug Mart #646,175 First Street,,Collingwood,L9Y1A5,2405841,,"175 First St, Collingwood, ON L9Y 1A5, Canada"
-80.2160653,44.5027423,321016825,9526792,The Drug Boutique,101-28 Huron Street,,Collingwood,L9Y1C4,2367617,,"28 Huron St #101, Collingwood, ON L9Y 1C4, Canada"
-80.2180106,44.5024362,321012954,4356191,Loblaw Pharmacy #1127,12 Hurontario Street,,Collingwood,L9Y3Z4,2313697,,"12 Hurontario St, Collingwood, ON L9Y 2L6, Canada"
-80.2051551,44.501072,321013506,5308874,Collingwood Health Centre Phry,186 Erie Street,,Collingwood,L9Y4T3,2266993,,"186 Erie St, Collingwood, ON L9Y 1P6, Canada"
-80.237023,44.500445,321012680,3819871,Metro Pharmacy #578,640 First Street Extension,,Collingwood,L9Y4Y7,2357729,,"640 First St Ext, Collingwood, ON L9Y 4Y7, Canada"
-80.2392724,44.4995965,321015923,8621155,Wal-Mart Pharmacy,10 Cambridge Street,,Collingwood,L9Y0A1,2284321,,"10 Cambridge St, Collingwood, ON L9Y 0A1, Canada"
-80.2163535,44.4985626,321015463,8072275,Stuart Ellis Pharmacy,169 Hurontario Street,,Collingwood,L9Y2M1,2271217,,"169 Hurontario St, Collingwood, ON L9Y 2M1, Canada"
-80.04386,44.4984632,321011497,109581,Wasaga Medical Pharmacy,940 Mosley Street,,Wasaga Beach,L9Z2G9,2370577,,"940 Mosley St, Wasaga Beach, ON L9Z 2G9, Canada"
-80.2028888,44.4977386,321013108,4624712,Pharmasave Mary's Pharmacy,6-460 Hume Street,,Collingwood,L9Y1W6,2369585,,"460 Hume St #6, Collingwood, ON L9Y 1W6, Canada"
-81.3765841,44.4898022,321014241,6412875,Kristen's Pharmacy,3-197 Albert Street South,,Southampton,N0H2L0,2329409,,"197 Albert St S #3, Southampton, ON N0H 2L0, Canada"
-80.0516549,44.4896154,321015272,7807634,River Road Pharmacy,3-1256 Mosley Street,,Wasaga Beach,L9Z2E2,2281745,,"1256 Mosley St #3, Wasaga Beach, ON L9Z 2E5, Canada"
-81.375725,44.4892983,321014003,6083597,Rexall #1644,174 Albert Street South,,Southampton,N0H2L0,2267633,,"174 Albert St S, Southampton, ON N0H 2L0, Canada"
-76.9951601,44.4873904,321014545,6856271,Pharma Well Drugmart,5 Concession Street North,,Tamworth,K0K3G0,2260641,,"5 Concession St N, Tamworth, ON K0K 3G0, Canada"
-77.6822827,44.4832802,321014904,7303492,Nickle's Pharmacy,26 Forsyth Street,Box 90,Marmora,K0K2M0,2327345,,"26 Forsyth St, Marmora, ON K0K 2M0, Canada"
-77.6817975,44.4826422,321015905,8586032,Marmora Pharmacy,38 Forsyth Street,,Marmora,K0K2M0,2436065,,"38 Forsyth St, Marmora, ON K0K 2M0, Canada"
-81.1458451,44.4795123,321014221,6382158,Tara Pharmacy,33 Yonge Street North,,Tara,N0H2N0,2373345,,"33 Yonge St N, Tara, ON N0H 2N0, Canada"
-76.6940663,44.4794646,321014547,6857671,Pharma Well Drug Mart,6674 Highway #38 Po Box 448,,Verona,K0H2W0,2441105,,
-77.3138593,44.4779382,321016277,9030354,Tweed Apothecary,316 Victoria Street North,,Tweed,K0K3J0,2272161,,"316 Victoria St N, Tweed, ON K0K 3J0, Canada"
-77.3128835,44.477638,321016394,9136838,Dellar's IDA Drug Store,249 Victoria Street North,,Tweed,K0K3J0,2445169,,"249 Victoria St N, Tweed, ON K0K 3J0, Canada"
-75.8798625,44.4765883,321015189,7682956,Mallorytown Pharmacy & Health,1489 County Road 2,,Mallorytown,K0E1R0,2389553,,"1489 County Rd 2, Mallorytown, ON K0E 1R0, Canada"
-80.0747263,44.4751858,321017038,9662153,Shoppers Drug Mart #977,4-1900 Mosley Street,,Wasaga Beach,L9Z1Z3,2290513,,"1900 Mosley St #4, Wasaga Beach, ON L9Z 1Z3, Canada"
-76.2367608,44.4751318,321014543,6853719,Pharma Well Drugmart,4-106 Dryhan Way Po Bx 189,,Seeley's Bay,K0H2N0,2373073,,"106 Drynan Way #4, Seeley's Bay, ON K0H 2N0, Canada"
-80.0737899,44.4730709,321015493,8108772,Drugstore Pharmacy #512,25 45th Street South,,Wasaga Beach,L9Z1A7,2368929,,"25 45th Street, Wasaga Beach, ON L9Z 3B2, Canada"
-80.0767438,44.4730185,321017155,9737555,Wasaga Beach IDA Pharmacy,30-45th Street South,Unit 1,Wasaga Beach,L9Z0A6,2400081,,"1, 30 45th St S #1, Wasaga Beach, ON L9Z 0A6, Canada"
-80.0758179,44.4684824,321016583,9305995,Mini-Major's Pharmacy,103-14 Ramblewood Drive,,Wasaga Beach,L9Z0C4,2417793,,"14 Ramblewood Dr #103, Wasaga Beach, ON L9Z 0C4, Canada"
-81.3779955,44.4510525,321014658,7006919,Drug Store Pharmacy #4226,1244 Highway 21,,Port Elgin,N0H2C0,2348385,,"1244 ON-21, Port Elgin, ON N0H 2C0, Canada"
-79.7312264,44.4502533,321012871,4212113,Midhurst Pharmacy Pharmasave,94 Finlay Mill Road,,Midhurst,L9X0L6,2440257,,"94 Finlay Mill Rd, Midhurst, ON L0L 0A3, Canada"
-81.376627,44.4498919,321014905,7305034,Shoppers Drug Mart #1370,A-1199 Goderich Street,,Port Elgin,N0H2C3,2386497,,"1199 Goderich St A, Port Elgin, ON N0H 2C3, Canada"
-81.3881587,44.4367275,321013881,5921899,Wardrop Pharmasave,639 Goderich Street,,Port Elgin,N0H2C0,2286321,,"639 Goderich St, Port Elgin, ON N0H 2C0, Canada"
-77.8875527,44.4335448,321013724,5658834,Havelock Community Pharmacy,16 Ottawa Street West,Box 760,Havelock,K0L1Z0,2322001,,"16 Ottawa St W, Havelock, ON K0L 1Z0, Canada"
-77.8916827,44.4333358,321017134,9726157,Havelock Pharmacy,44 Ottawa Street West,Po Box 570,Havelock,K0L1Z0,2385761,,"44 Ottawa St W, Havelock, ON K0L 1Z0, Canada"
-81.3919249,44.4329779,321014007,6086353,Rexall Pharma Plus # 1685,466 Goderich Street,,Port Elgin,N0H2C4,2370945,,"466 Goderich St, Port Elgin, ON N0H 2C4, Canada"
-79.1537255,44.4298446,321013482,5272297,Beaverton Pharmacy,350 Simcoe Street,Po Box 130,Beaverton,L0K1A0,2303601,,"350 Simcoe St, Beaverton, ON L0K 1A0, Canada"
-79.1546185,44.4296056,321015174,7661737,Ben's Pharmacy,347 Simcoe Street,,Beaverton,L0K1A0,2411217,,"347 Simcoe St, Beaverton, ON L0K 1A0, Canada"
-78.267713,44.427841,321012695,3848910,Village Pharmacy,135 Queen Street,Po Box 1090,Lakefield,K0L2H0,2328913,,"Lakefield, ON, Canada"
-79.7243747,44.4278331,321013677,5581710,Springwater Pharmacy,1017 Carson Road,,Barrie,L4M0K1,2414129,,"1017 Carson Rd, Barrie, ON L4M 0K1, Canada"
-79.1251037,44.4273913,321013169,473393,Drug Store Pharmacy #4307,30B Beaver Avenue,,Beaverton,L0K1A0,2340177,,"30 Beaver Ave, Beaverton, ON L0K 1A0, Canada"
-78.2724805,44.4237403,321014279,6465871,Lakefield IDA Pharmacy,32 Queen Street,Po Box 699,Lakefield,K0L2H0,2296369,,"Lakefield, ON, Canada"
-80.097506,44.4224039,321011968,2110673,Stayner Pharmasave #943,7477 Highway 26,,Stayner,L0M1S0,2414337,,"7477 ON-26, Stayner, ON L0M 1S0, Canada"
-81.3950874,44.4223342,321011745,1497990,Wal-Mart Pharmacy,5122 Highway 21,,Port Elgin,N0H2C0,2259153,,"5122 ON-21, Port Elgin, ON N0H 2C1, Canada"
-80.0882191,44.419666,321016402,9142153,Stayner Family Pharmacy,201 Huron Street,,Stayner,L0M1S0,2389601,,"201 Huron St, Stayner, ON L0M 1S0, Canada"
-80.0951287,44.4180949,321014401,6647113,Rx Drug Mart,7377 Highway 26,,Stayner,L0M1S0,2375153,,"7377 ON-26, Stayner, ON L0M 1S0, Canada"
-79.6956546,44.4178832,321014990,7433351,Royal Simcoe Pharmacy,6-181 Livingstone Street East,,Barrie,L4M6Z4,2404561,,"Trillium Place, 181 Livingstone St E Unit 6, Barrie, ON L4M 6Z4, Canada"
-79.7138911,44.4166654,321014199,63424,Shoppers Drug Mart #650,524 Bayfield Street North,,Barrie,L4M5A2,2372929,,"524 Bayfield St N, Barrie, ON L4M 5A2, Canada"
-79.672036,44.4166428,321013475,5247315,Little Lake Pharmacy,101A-11 Lakeside Terrace,,Barrie,L4M0H9,2444481,,"11 Lakeside Ter #101a, Barrie, ON L4M 0H9, Canada"
-79.6766059,44.4155479,321015750,8421193,Shoppers Drug Mart #652,567 Cundles Road East,,Barrie,L4M5L1,2422161,,"567 Cundles Rd E, Barrie, ON L4M 0G9, Canada"
-79.6587164,44.4150223,321016447,9179792,Royal Medical Pharmasave,108-1 Quarry Ridge Road,,Barrie,L4M7G1,2369777,,"1 Quarry Ridge Rd #108, Barrie, ON L4M 7G1, Canada"
-79.6765737,44.4142924,321013707,5633996,Loblaw Pharmacy #514,607 Cundles Road East,,Barrie,L4M0J7,2272353,,"607 Cundles Rd E, Barrie, ON L4M 7B8, Canada"
-79.7080813,44.4130782,321015841,8524590,Shoppers Drug Mart #1173,509 Bayfield Street,Unit C2,Barrie,L4M4Z8,2260961,,"509 Bayfield St Unit C2, Barrie, ON L4M 4Z8, Canada"
-79.6887501,44.4122347,321014125,6239313,Rexall #6952,190 Cundles Road,,Barrie,L4M4S5,2266609,,"190 Cundles Rd E, Barrie, ON L4M 4S5, Canada"
-79.7131654,44.4116407,321013236,4877155,Loblaw Pharmacy,472 Bayfield Street,,Barrie,L4M5A2,2271505,,"472 Bayfield St, Barrie, ON L4M 5A2, Canada"
-76.5964158,44.4114643,321016374,9118796,Sydenham Pharmachoice,4407 George Street,,Sydenham,K0H2T0,2438049,,"4407 George St, Sydenham, ON K0H 2T0, Canada"
-79.7111895,44.4108922,321012557,3535712,Wal-Mart Pharmacy,450 Bayfield Street,,Barrie,L4M5A2,2319985,,"450 Bayfield St, Barrie, ON L4M 5A2, Canada"
-79.6751199,44.4106179,321012074,2377671,Procare Pharmacy Ltd,105-125 Bell Farm Road,,Barrie,L4M6L2,2325985,,"125 Bell Farm Rd #105, Barrie, ON L4M 6L2, Canada"
-79.7062404,44.4102088,321014944,7363792,Truemedica Health Pharmacy,411 Bayfield Street,Unit B12,Barrie,L4M6E5,2344897,,"411 Bayfield St Unit B12, Barrie, ON L4M 6E5, Canada"
-76.5969628,44.409563,321017232,9784593,Smart Medical Pharmacy,4375 Mill Street,,Sydenham,K0H2T0,2373041,,"4375 Sydenham Ml St, Sydenham, ON K0H 2T0, Canada"
-79.7057932,44.4083186,321016637,9345470,Rexall #1388,1-407 Bayfield Street,,Barrie,L4M6E5,2356033,,"407 Bayfield St #1, Barrie, ON L4M 6E5, Canada"
-79.6729228,44.4076171,321013977,6056279,Pharma Plus #1370,353 Duckworth Street,,Barrie,L4M3X8,2438801,,"353 Duckworth St, Barrie, ON L4M 5C2, Canada"
-79.7025256,44.4060081,321014458,6728598,Cundles Pharmacy,18 Cundles Road East,,Barrie,L4M2Z5,2285281,,"18 Cundles Rd E, Barrie, ON L4M 2Z5, Canada"
-79.7059774,44.4052903,321014551,6861835,Kozlov Guardian Pharmacy,G39-400 Bayfield Street,,Barrie,L4M5A1,2270849,,"400 Bayfield St g39, Barrie, ON L4M 5A1, Canada"
-76.6659647,44.4051693,321015314,7873232,Harrowsmith Pharmacy,2-4937 Highway 38,,Harrowsmith,K0H1V0,2293825,,"4937 Rd. 38 #2, Harrowsmith, ON K0H 1V0, Canada"
-79.6564253,44.4046945,321016420,9158797,Grove Street Pharmacy,15-477 Grove Street,,Barrie,L4M6M3,2429457,,"477 Grove St E #15, Barrie, ON L4M 6H6, Canada"
-79.7218867,44.4021238,321017136,9728271,Pharmaright Pharmacy-Barrie,6-353 Anne Street North,,Barrie,L4N7Z9,2403361,,"353 Anne St N #6, Barrie, ON L4N 7Z9, Canada"
-76.0185592,44.4014649,321016426,9164110,Lansdowne Pharmasave,1012 Prince Street,,Lansdowne,K0E1L0,2351713,,"1012 Prince St, Lansdowne, ON K0E 1L0, Canada"
-78.9902868,44.3981511,321013732,5675334,Ben's Pharmacy,90 King Street East,,Woodville,K0M2T0,2329617,,"90 King St, Woodville, ON K0M 2T0, Canada"
-79.6577723,44.3959183,321014622,6960274,Pharmasave Simcoe,301- Blake Street,,Barrie,L4M1K7,2297809,,"301 Blake St, Barrie, ON L4M 6J7, Canada"
-79.6977368,44.3912462,321016047,8769996,Carerx Barrie,72 Ross Street,,Barrie,L4N1G3,2405185,,"72 Ross St, Barrie, ON L4N 1K4, Canada"
-79.7228508,44.3910045,321015410,8008078,Letitia Pharmacy,L-420 Leacock Drive,,Barrie,L4N5G5,2271137,,"420 Leacock Dr L, Barrie, ON L4N 5G5, Canada"
-79.6927288,44.3899757,321014127,6241550,Rexall #6959,68 Maple Avenue,,Barrie,L4N1R8,2445073,,"68 Maple Ave, Barrie, ON L4N 1R9, Canada"
-79.6852138,44.3894618,321015042,74948,Medicine Shoppe,101-130 Dunlop Street East,,Barrie,L4M1B1,2266433,,"Located Inside The Artisan Boutique, 130 Dunlop St E #101, Barrie, ON L4M 1B1, Canada"
-79.7029175,44.3890296,321013981,6059793,Pharma Plus #1396,121 Wellington Street West,,Barrie,L4N1L3,2422049,,"121 Wellington St W, Barrie, ON L4N 1L2, Canada"
-79.6925204,44.387959,321014629,6969676,Barrie Downtown Pharmacy,79 Dunlop Street West,,Barrie,L4N1A5,2359473,,"79 Dunlop St W, Barrie, ON L4M 1A6, Canada"
-79.6946858,44.3878326,321014742,7108550,C.A.T.P. Barrie,206 - 49 High Street,,Barrie,L4N5J4,2269793,,"49 High St #206, Barrie, ON L4N 5J4, Canada"
-79.7036284,44.3876194,321016354,9104596,Shoppers Drug Mart #651,165 Wellington Street West,,Barrie,L4N1L7,2307905,,"165 Wellington St W, Barrie, ON L4N 1L7, Canada"
-79.6937196,44.3874209,321015315,7873875,City Centre Pharmacy,101 Dunlop Street West,,Barrie,L4N1A8,2365969,,"101 Dunlop St W, Barrie, ON L4N 1A8, Canada"
-79.7071839,44.3855716,321013553,5379155,Canadian Drug Mart,3-200 Wellington Street West,,Barrie,L4N1K9,2379297,,"200 Wellington St W #3, Barrie, ON L4N 1K9, Canada"
-79.7041794,44.3825873,321016062,8788555,Dunlop Pharmacy,3-7 Anne Street South,,Barrie,L4N2C4,2319169,,"7 Anne St S Unit 3, Barrie, ON L4N 2C4, Canada"
-78.3832135,44.382509,321013076,4573410,Bridgenorth Pharmacy,871 Ward Street,,Bridgenorth,K0L1H0,2262641,,"871 Ward St, Bridgenorth, ON K0L 0B6, Canada"
-77.9795573,44.3823505,321011776,1579330,Centennial Pharmacy,2375A County Rd45,,Norwood,K0L2V0,2430577,,"2375 County Rd 45, Omemee, ON K0L 2V0, Canada"
-79.6915024,44.3808208,321016520,924557,Kempenfelt Pharmacy,11 Victoria Street Unit A2,,Barrie,L4N6T3,2273697,,"11 Victoria St a2, Barrie, ON L4N 3A3, Canada"
-76.4787917,44.3765874,321014623,6960915,Inverary Pharmasave,3810 Perth Road,,Inverary,K0H0A9,2438417,,"3810 Perth Rd, Inverary, ON K0H 0A9, Canada"
-77.9776552,44.3740233,321017174,9746518,Paul's Norwood Pharmacy,17 Spruce Street,,Norwood,K0L2V0,2386785,,"17 Spruce St, Norwood, ON K0L 2V0, Canada"
-79.6911653,44.3739904,321014630,6970192,Pharmasave Allandale,21 Essa Road,,Barrie,L4N3K4,2381073,,"21 Essa Rd, Barrie, ON L4N 3K4, Canada"
-79.6723966,44.371767,321017111,9709513,Shoppers Drug Mart #645,279 Yonge Street,,Barrie,L4N7T9,2433329,,"279 Yonge St, Barrie, ON L4N 7T9, Canada"
-79.6640665,44.3667812,321012972,4392598,M. D. Care Pharmacy,5-384 Yonge Street,,Barrie,L4N4C8,2279905,,"384 Yonge St #5, Barrie, ON L4N 4C8, Canada"
-79.6502986,44.3655458,321014907,7309192,New Life Family Pharmacy,12-201 Hurst Drive,,Barrie,L4N8K8,2291889,,"201 Hurst Dr Unit 12, Barrie, ON L4N 8K8, Canada"
-79.6158811,44.3636992,321017270,9812875,Shoppers Drug Mart #1231,831 Big Bay Point Road,,Barrie,L4N0G5,2270817,,"831 Big Bay Point Rd, Barrie, ON L4M 4S6, Canada"
-79.6234983,44.3629092,321013489,5286996,Big Bay Guardian Pharmacy,7-750 Big Bay Point Road,,Barrie,L4M4S6,2414801,,"750 Big Bay Point Rd #7, Barrie, ON L4N 2C8, Canada"
-79.6830948,44.3626531,321013846,5855951,Little Avenue Pharmacy Pharmac,11-110 Little Avenue,,Barrie,L4N4K8,2423297,,"110 Little Ave Unit 11, Barrie, ON L4N 4K8, Canada"
-78.3557744,44.3623281,321012702,386914,Ennismore Pharmacy,Iga Plaza,Rr 1,Peterborough,K9J6X2,2390161,,"Six Foot Bay Rd, Trent Lakes, ON, Canada"
-79.6554365,44.361639,321013523,5336399,A & B Pharmacy,203 - 505 Yonge Street,,Barrie,L4N4E1,2381905,,"505 Yonge St Unit 203, Barrie, ON L4N 4E1, Canada"
-79.6949314,44.358246,321011889,1889898,Drugstore Pharmacy #507,11 Bryne Drive,,Barrie,L4N8V8,2375681,,"11 Bryne Dr, Barrie, ON L4N 8V8, Canada"
-79.6439062,44.3560253,321017268,9811279,Shoppers Drug Mart #1210,649 Yonge Street,,Barrie,L4N4E7,2406433,,"649 Yonge St, Barrie, ON L4N 4E7, Canada"
