X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,ENGLISH_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,COMMUNITY,POSTAL_CODE,OBJECTID,FORMATTED_ADDRESS
-79.848735,43.6973603,321014883,7274950,Creditview I.D.A Pharmacy,11210 Creditview Road,Unit D,Brampton,L7A4X3,2377569,,"11210 Creditview Rd Unit D, Brampton, ON L7A 4X3, Canada"
-79.6327655,43.6973367,321015915,8601872,Mckesson Specialty Phcy (On),B-6655 Airport Road,,Mississauga,L4V1V8,2267873,,"6655 Airport Rd Unit B, Mississauga, ON L4V 1V8, Canada"
-79.4439483,43.6972967,321017007,9646350,Arca Pharmacy,1612 Eglinton Avenue West,,Toronto,M6E2G8,2430273,,"1612 Eglinton Ave W, York, ON M6E 2G8, Canada"
-79.5439637,43.6971324,321014821,7202911,Westown Pharmacy,235 Dixon Road,,Toronto,M9P2M5,2413745,,"235 Dixon Rd, Etobicoke, ON M9P 2M5, Canada"
-79.5014001,43.6970906,321016921,9585996,Shoppers Drug Mart #869,1533 Jane Street,,Toronto,M9N2R2,2339377,,"1533 Jane St, Toronto, ON M9N 2R2, Canada"
-79.6322175,43.6970034,321016239,8988875,Well.Ca Pharmacy East,C-6655 Airport Road,,Mississauga,L4V1V8,2439297,,"6655 Airport Rd Unit C, Mississauga, ON L4V 1V8, Canada"
-79.3958375,43.6969404,321016478,9206995,Yonge Health Pharmacy,1849 Yonge Street,,Toronto,M4S1Y2,2439409,,"1849 Yonge St, Toronto, ON M4S 1Y2, Canada"
-79.3693876,43.6966841,321013919,5977874,Rexall #299,325 Moore Avenue,,Toronto,M4G3T6,2307441,,"325 Moore Ave, Toronto, ON M4G 3T6, Canada"
-80.3861679,43.696627,321012995,4423635,Grand River Pharmacy,727 St. Andrew Street West,,Fergus,N1M3H2,2374241,,"727 St Andrew St W, Fergus, ON N1M 3H2, Canada"
-79.2861556,43.6965909,321011538,1187913,Discount Plus Pharmacy,10 Teesdale Place,,Scarborough,M1L1K9,2261233,,"10 Teesdale Pl, Scarborough, ON M1L 1K9, Canada"
-79.3173018,43.6965564,321016716,9411273,Woodbine Heights Pharmacy,1349 Woodbine Avenue,,East York,M4C4G4,2368529,,"1349 Woodbine Ave, East York, ON M4C 4G4, Canada"
-79.7447626,43.6962762,321015652,8302473,Eastern Pharmacy,2-80 Eastern Avenue,,Brampton,L6W1X9,2265377,,"80 Eastern Ave Unit 2, Brampton, ON L6W 1X9, Canada"
-79.5446136,43.6962574,321012551,3531477,Loblaw Pharmacy #4593,245 Dixon Road,,Etobicoke,M9P2M4,2320385,,"245 Dixon Rd, Toronto, ON M9P 2M4, Canada"
-79.4880274,43.6960933,321015211,7725875,Main Drug Mart,510 Trethewey Drive,,North York,M6M4C2,2363457,,"510 Trethewey Dr, Toronto, ON M6M 4C2, Canada"
-79.4478604,43.6960309,321012448,3317191,Northcliffe Pharmacy,1751 Eglington Avenue West,,Toronto,M6E2H7,2417169,,"1751 Eglinton Ave W, York, ON M6E 2H7, Canada"
-79.292109,43.6959234,321012244,2843230,Drugsmart Pharmacy,5 The Market Place,,Toronto,M4C5M2,2390369,,"5 The Mkt Pl, East York, ON M4C 5M2, Canada"
-79.448401,43.6958877,321016797,9514313,Ayda Pharmacy,1767 Eglinton Avenue West,,York,M6E2H7,2303905,,"1767 Eglinton Ave W, Toronto, ON M6E 2H7, Canada"
-79.4509279,43.6958175,321017147,9733078,Shoppers Drug Mart #1214,1840 Eglinton Avenue West,,Toronto,M6E2J4,2365601,,"1840 Eglinton Ave W, Toronto, ON M6E 5B2, Canada"
-79.799486,43.6957645,321015064,7521871,Shoppers Drug Mart #1199,10088 Mclaughlin Road,,Brampton,L7A2X6,2312593,,"10088 McLaughlin Rd, Brampton, ON L7A 2X6, Canada"
-79.7482646,43.6956901,321014351,6570953,Kennedy Medical Plex Pharmacy,7-2 Kennedy Road South,,Brampton,L6W3E1,2278721,,"2 Kennedy Rd S #7, Brampton, ON L6W 3E1, Canada"
-79.7716609,43.6950713,321011651,13265,Shoppers Drug Mart #1353,366 Main Street North,,Brampton,L6V1P8,2448673,,"366 Main St N, Brampton, ON L6V 1P8, Canada"
-79.4554909,43.69481,321012657,3764117,Eglinton Medical Pharmacy,2010 Eglinton Avenue West,,Toronto,M6E2K3,2391841,,"2010 Eglinton Ave W, York, ON M6E 2K3, Canada"
-79.7683847,43.6947543,321013753,5705873,Peace Health Pharmacy,101-36 Vodden Street East,,Brampton,L6V4H4,2423409,,"36 Vodden St E #101, Brampton, ON L6V 4H4, Canada"
-79.7726636,43.6947407,321013770,5740237,Vodden Md Pharmacy,7-389 Main Street North,,Brampton,L6X3P1,2318641,,"389 Main St N Suite 7, Brampton, ON L6X 1N5, Canada"
-79.2741373,43.6946019,321015235,776039,Danforth Pharmacy,3-3502 Danforth Avenue,,Scarborough,M1L1E1,2432817,,"3502 Danforth Ave #3, Scarborough, ON M1L 1E1, Canada"
-79.7498885,43.6945769,321013517,5328594,Queen Best Pharmacy,8-215 Queen Street East,,Brampton,L6W0A9,2408897,,"215 Queen St E #8, Brampton, ON L6W 0A9, Canada"
-79.7491938,43.6945582,321016294,9051795,Shoppers Drug Mart #1058,1 Kennedy Road South,,Brampton,L6W3C9,2421505,,"1 Kennedy Rd S, Brampton, ON L6W 3C9, Canada"
-79.2758907,43.694518,321015245,7771477,Danforth Village Pharmacy,6-3400 Danforth Avenue,,Scarborough,M1L1E1,2328737,,"3400 Danforth Ave Unit # 6, Scarborough, ON M1L 1E1, Canada"
-79.342774,43.6943945,321013574,5411173,Hurst Pharmacy,419 Donlands Avenue,,Toronto,M4J3S2,2346289,,"419 Donlands Ave, East York, ON M4J 3S2, Canada"
-79.5572454,43.6939281,321017015,9651478,Shoppers Drug Mart #974,2-1735 Kipling Avenue,,Etobicoke,M9R2Y8,2347713,,"1735 Kipling Ave #2, Etobicoke, ON M9R 2Y8, Canada"
-79.76951,43.6935668,321012898,426694,Thistle Pharmacy,332 Main Street North,,Brampton,L6V1P8,2436433,,"332 Main St N, Brampton, ON L6V 1P8, Canada"
-79.5569162,43.693027,321012923,4303435,Lmc Pharmacy Etobicoke,Unit 2B 1723 Kipling Avenue,,Etobicoke,M9R4E1,2284289,,"1723 Kipling Ave Suite 2B, Etobicoke, ON M9R 4E1, Canada"
-79.4637594,43.692869,321017246,9797197,Pharmasave New Caledonia Phcy,2290 Eglinton Avenue West,,York,M6E2L4,2346177,,"2290 Eglinton Ave W, York, ON M6E 2L4, Canada"
-79.7682465,43.6928614,321011985,2155875,Vodden Medical Arts Pharmacy,320 Main Street Unit 12,,Brampton,L6V4A3,2307457,,"320 Main St N #12, Brampton, ON L6V 4A3, Canada"
-79.4627502,43.6926239,321014838,7223113,Shoppers Drug Mart #879,2343 Eglinton Avenue West,,Toronto,M6E2L6,2424993,,"2343 Eglinton Ave W, York, ON M6E 2L6, Canada"
-79.7532736,43.6925982,321014055,6145478,Pharma Center Pharmacy,164 Queen Street East Unit 105,,Brampton,L6V1B4,2299889,,"164 Queen St E #105, Brampton, ON L6V 1B4, Canada"
-79.7677306,43.692326,321014526,6826955,Astra Care Pharmacy,300 Main Street North,,Brampton,L6V4H6,2392993,,"300 Main St N, Brampton, ON L6V 1P6, Canada"
-79.7527208,43.6923008,321016929,9589199,Peel Memorial Pharmacy,169 Queen Street East,,Brampton,L6W2B2,2305793,,"169 Queen St E, Brampton, ON L6V 1B3, Canada"
-79.4673071,43.6920705,321014425,6695114,Westside Pharmacy,D3-2404 Eglinton Avenue West,,Toronto,M6M1S6,2349489,,"2404 Eglinton Ave E d3, Toronto, ON M1K 2P3, Canada"
-79.7916265,43.6920514,321013530,5348117,Medi Plus Pharmacy 003,14-20 Red Maple Drive,,Brampton,L6X4N7,2344113,,"20 Red Maple Dr #14, Brampton, ON L6X 4N7, Canada"
-79.7531417,43.6919605,321013804,5782110,Queen Lynch Pharmacy,157 Queen Street East,,Brampton,L6W3X4,2289313,,"157 Queen St E, Brampton, ON L6W 3X4, Canada"
-79.7528116,43.6916409,321016109,8841033,Rocky Pharmacy,101-178 John Street,,Brampton,L6W2A4,2310993,,"178 John St Suite 101, Brampton, ON L6W 2A4, Canada"
-79.2878692,43.6916014,321015122,7595916,Danforth-Victoria Pharmacy,3102 Danforth Avenue,,Toronto,M1L1B1,2410417,,"3102 Danforth Ave, Scarborough, ON M1L 1B1, Canada"
-79.7527962,43.6915937,321012700,3864937,Medi-Place Healthcare Pharmacy,178 John Street Unit 107,,Brampton,L6W2A4,2424593,,"178 John St #107, Brampton, ON L6W 2A4, Canada"
-79.2881935,43.6915497,321012856,4178632,Genix Pharmacy,3094 Danforth Avenue,,Toronto,M1L1B1,2304769,,"3094 Danforth Ave, Scarborough, ON M1L 1B1, Canada"
-79.5311288,43.6912466,321011910,1945033,Drugtown Pharmacy,1500 Royal York Road,,Toronto,M9P3B6,2419345,,"1500 Royal York Rd, Etobicoke, ON M9P 3B6, Canada"
-79.4729862,43.690827,321012636,3710675,The Medicine Shoppe,2600 Eglinton Avenue West,,Toronto,M6M1T5,2342129,,"2600 Eglinton Ave W, York, ON M6M 1T5, Canada"
-79.2919515,43.6906105,321016105,8836432,Desh Guardian Pharmacy,2978 Danforth Avenue,,Toronto,M4C1M6,2436961,,"2978 Danforth Ave, East York, ON M4C 1M6, Canada"
-79.3266514,43.6901162,321014491,6784599,East York Pharmasave 9773,102-840 Coxwell Avenue,,East York,M4C5T2,2279985,,"840 Coxwell Ave #102, East York, ON M4C 5T2, Canada"
-79.2875988,43.6900934,321013730,5671114,Main Drug Mart,521 Victoria Park Avenue,,Toronto,M4C5H1,2391025,,"521 Victoria Park Ave, Toronto, ON M4C 5H1, Canada"
-79.8150065,43.6900586,321014217,6370198,Fandor Pharmacy,1A-15 Fandor Way,,Brampton,L7A4S2,2409777,,"15 Fandor Way #1a, Brampton, ON L7A 4S2, Canada"
-79.3952047,43.6899685,321015554,8182539,Delisle Pharmacy,1566 Yonge Street,Upper Court,Toronto,M4T2S9,2284001,,"1566 Yonge St, Toronto, ON M4T 1Z7, Canada"
-79.8354045,43.6899592,321012568,3567438,Northview Pharmacy,10635 Creditview Road,,Brampton,L7A0A4,2290161,,"10635 Creditview Rd, Brampton, ON L7A 3A4, Canada"
-79.3248548,43.6898627,321011835,1717075,Toronto East Pharmasave,825 Coxwell Avenue,Room C114,Toronto,M4C3E7,2301665,,"825 Coxwell Ave c114, East York, ON M4J 5C2, Canada"
-79.2935137,43.6897434,321016530,9254031,Care And Health Pharmacy,2925 Danforth Avenue,,Toronto,M4C1M1,2339777,,"2925 Danforth Ave, Toronto, ON M4C 1M4, Canada"
-79.3418327,43.6896814,321015776,8451917,Blair Court Pharmacy,266 Donlands Avenue,,Toronto,M4J5B1,2438113,,"266 Donlands Ave, East York, ON M4J 5B1, Canada"
-79.2945445,43.6896477,321013084,4585354,Medimost Pharmacy,2883 Danforth Avenue,,Toronto,M4C1M3,2265825,,"2883 Danforth Ave, Toronto, ON M4C 1M3, Canada"
-79.2969659,43.6895382,321012609,3665233,Medicare Drug Mart,2772 Danforth Avenue,,Toronto,M4C1L7,2307297,,"2772 Danforth Ave, Toronto, ON M4C 1L7, Canada"
-79.2904521,43.6893853,321012316,3018594,Metro Pharmacy #537,3003 Danforth Avenue,,Toronto,M4C1M9,2294033,,"3003 Danforth Ave, Toronto, ON M4C 1M4, Canada"
-79.2904521,43.6893853,321016359,9110035,Shoppers Drug Mart #862,3003 Danforth Avenue,,Toronto,M4C1M9,2422529,,"3003 Danforth Ave, Toronto, ON M4C 1M4, Canada"
-79.3941965,43.6893763,321016695,9389397,Shoppers Drug Mart #939,1507 Yonge Street,,Toronto,M4T1Z2,2345329,,"1507 Yonge St, Toronto, ON M4T 1Z2, Canada"
-79.7424561,43.6893649,321013496,5296075,Excellent Care Pharmacy,184 Clarence Street,,Brampton,L6W1T3,2316433,,"184 Clarence St, Brampton, ON L6W 1T3, Canada"
-79.5084442,43.689355,321014945,73663,West Park Pharmacy Pharmasave,170 Emmett Avenue,,York,M6M2J5,2380769,,"170 Emmett Ave, York, ON M6M 2J5, Canada"
-79.4957977,43.6890739,321016819,9524231,Weston Jane Pharmacy,1292 Weston Road,,Toronto,M6M4R3,2414833,,"1292 Weston Rd, York, ON M6M 4R3, Canada"
-79.7417807,43.6890239,321015758,8428230,Nathan Pharmacy,30-147 Clarence Street,,Brampton,L6W1T2,2315553,,"35, 147 Clarence St #30, Brampton, ON L6W 1T2, Canada"
-79.2987838,43.6889786,321015597,8244232,Trc Crescent Street Pharmacy,2688 Danforth Avenue,,Toronto,M4C1L7,2322753,,"2688 Danforth Ave, Toronto, ON M4C 1L7, Canada"
-79.4955236,43.6889623,321016822,9524758,Crosstown Pharmacy,1286 Weston Road,,Toronto,M6M4R3,2311665,,"1286 Weston Rd, Toronto, ON M6M 4R3, Canada"
-79.4125157,43.6888108,321017228,9781710,Apotheca Compounding Pharmacy,417 Spadina Road,,Toronto,M5P2W3,2278529,,"417 Spadina Rd, Toronto, ON M5P 2W3, Canada"
-79.2787055,43.6887821,321011789,1616077,Main Drug Mart,2560 Gerrard Street East,,Scarborough,M1N1W8,2359649,,"2560 Gerrard St E, Scarborough, ON M1N 1W9, Canada"
-79.3254993,43.6887017,321012196,2732939,Rumball Drug Mart,553 Sammon Avenue,,Toronto,M4C2E1,2426417,,"553 Sammon Ave, Toronto, ON M4C 2E1, Canada"
-79.503382,43.6886415,321015837,8521352,Emmett Drug Mart,4-55 Emmett Drug Mart,,York,M6M2E4,2437025,,"55 Emmett Ave Unit 4, York, ON M6M 2E4, Canada"
-79.393995,43.6886393,321014022,6101719,Rexall #273,C001-2 St Clair Avenue East,,Toronto,M4T2T5,2336513,,"2 St Clair Ave E C001, Toronto, ON M4T 2T5, Canada"
-79.7407283,43.6885535,321012694,3847957,Clarence Pharmacy,23-83 Kennedy Road South,,Brampton,L6W3P3,2346625,,"83 Kennedy Rd S #23, Brampton, ON L6W 3P3, Canada"
-79.4123543,43.6885006,321014137,6253396,Rexall #6991,393 Spadina Road,,Toronto,M5P2W1,2282049,,"393 Spadina Rd, Toronto, ON M5P 2W1, Canada"
-79.3907374,43.6884688,321014851,7237830,Ava Pharmacy,81 St Clair Avenue East,,Toronto,M4T1M7,2431057,,"81 B St Clair Ave E, Toronto, ON M4T 1M6, Canada"
-79.3017543,43.6884221,321012467,3348112,Main Drug Mart,2558 Danforth Avenue,,Toronto,M4C1L3,2309073,,"2558 Danforth Ave, Toronto, ON M4C 1L3, Canada"
-79.3481263,43.6882709,321016033,87505,Stanbury's Pharmacy,1017 Pape Avenue,,East York,M4K3V8,2285969,,"1017 Pape Ave, East York, ON M4K 3V8, Canada"
-79.3035339,43.6882324,321016999,9637075,Shoppers Drug Mart #814,2494 Danforth Avenue,,Toronto,M4C1K9,2366769,,"2494 Danforth Ave, Toronto, ON M4C 1K9, Canada"
-79.2883726,43.6882085,321012736,3948198,Loblaw Pharmacy #1021,50 Musgrave Street,,Toronto,M4E3W2,2392881,,"50 Musgrave St, Toronto, ON M4E 3W2, Canada"
-79.8061312,43.688028,321013843,5846150,Pendale Pharmacy,26-831 Bovaird Drive West,,Brampton,L6X0T9,2351329,,"831 Bovaird Dr W Unit 26, Brampton, ON L6X 0T9, Canada"
-79.3480699,43.6880237,321017080,9688279,Shoppers Drug Mart #936,1009 Pape Avenue,,Toronto,M4K3V8,2304529,,"1009 Pape Ave, Toronto, ON M4K 3V8, Canada"
-79.3021922,43.6878662,321016491,9219794,Peoples Drug Mart,2543 Danforth Avenue,,Toronto,M4C1L1,2319265,,"2543 Danforth Ave, Toronto, ON M4C 1L1, Canada"
-79.284838,43.6877993,321014304,650637,Freshco Pharmacy,2490 Gerrard Street East,,Scarborough,M1N1W7,2377665,,"2490 Gerrard St East, Scarborough, ON M1N 1W8, Canada"
-79.3483946,43.6877864,321016540,92624,Pharmasave,974 Pape Avenue,,East York,M4K3V7,2431537,,"974 Pape Ave, East York, ON M4K 3V7, Canada"
-79.4909794,43.6877402,321016893,9566793,Weston & Eglinton Pharmacy,1183 Weston Road,,Toronto,M6M4P6,2432689,,"1183 Weston Rd, York, ON M6M 4P6, Canada"
-79.3049537,43.6876333,321012585,3596754,Danforth Neighbourhood Pharmac,2416 Danforth Avenue,,Toronto,M4C1K9,2429921,,"2416 Danforth Ave, Toronto, ON M4C 1K9, Canada"
-79.4239348,43.6874912,321016727,9423439,Vaughan Road Pharmacy,216 Vaughan Road,,York,M6C2M6,2447057,,"216 Vaughan Rd, York, ON M6C 2M6, Canada"
-79.3967147,43.687189,321015350,7930670,Deer Park Pharmacy,108-55 St Clair Avenue West,,Toronto,M4V2Y7,2346113,,"55 St Clair Ave W Unit 108, Toronto, ON M4V 2Y7, Canada"
-79.3554886,43.6871255,321015760,8430156,Broadview North Pharmacy,1123 Broadview Avenue,,East York,M4K2S6,2310593,,"1123 Broadview Ave, East York, ON M4K 2S6, Canada"
-79.6214472,43.6868651,321013508,5312397,Drugsmart Pharmacy #006,6301 Silver Dart Drive,"T1, Level 2, Eb2201",Toronto,L5P1B2,2361009,,"6301 Silver Dart Dr level 2, Mississauga, ON L5P 1B2, Canada"
-79.8064394,43.6867963,321013675,5578831,Olde Town Pharmacy,16-955 Bovaird Drive West,,Brampton,L6X0G3,2264193,,"955 Bovaird Dr W #16, Brampton, ON L6X 0G3, Canada"
-79.6995397,43.6867223,321016967,9612118,Avapharma,237C Advance Boulevard,,Brampton,L9T4J2,2351649,,"237 Advance Blvd, Brampton, ON L6T 4J2, Canada"
-79.483827,43.6867049,321015838,8523877,Drug Store Pharmacy #4285,25 Photography Cir,,Toronto,M6M0A1,2314305,,"25 Photography Dr, Toronto, ON M6M 0A1, Canada"
-79.3077838,43.6866644,321016783,9489555,Danforth Main Pharmacy,2291 Danforth Avenue,,East York,M4C1K5,2336225,,"2291 Danforth Ave, Toronto, ON M4C 1K5, Canada"
-79.4201023,43.686609,321016920,9585353,Daniels Drug Mart,1584 Bathurst Street,,York,M5P3H3,2393857,,"1584 Bathurst St, Toronto, ON M5P 3H3, Canada"
-79.3937174,43.6865719,321015857,8541394,Midtown Compounding Pharmacy,1398 Yonge Street,,Toronto,M4T1Y5,2385873,,"1398 Yonge St, Toronto, ON M4T 1Y5, Canada"
-79.446256,43.6864528,321012970,4385551,Dufferin Medical Pharmacy,2045 Dufferin Street,,Toronto,M6E3R4,2278561,,"2045 Dufferin St, York, ON M6E 3R4, Canada"
-79.3124868,43.6862605,321016196,894116,The Drugstore Pharmacy #4114,985 Woodbine Avenue,,Toronto,M4C4B8,2366881,,"985 Woodbine Ave, Toronto, ON M4C 4B8, Canada"
-79.7607387,43.6862231,321015465,8075593,Hooper's Pharmacy,31 Main Street North,,Brampton,L6X1M8,2391185,,"31 Main St N, Brampton, ON L6X 1M8, Canada"
-79.376427,43.6861006,321015430,8036190,Marshall's Drug Store,412 Summerhill Avenue,,Toronto,M4W2E4,2433777,,"412 Summerhill Ave, Toronto, ON M4W 2E4, Canada"
-79.3934667,43.686038,321011888,1889638,Pharmasave Balmoral Chemists,1366 Yonge Street Unit 100,,Toronto,M4T3A7,2325233,,"1366 Yonge St #100, Toronto, ON M4T 3A7, Canada"
-79.4385516,43.6860286,321016630,9343310,Oakwood Pharmacy,332 Oakwood Avenue,,Toronto,M6E2V9,2369361,,"332 Oakwood Ave, York, ON M6E 2V9, Canada"
-79.3107587,43.6859427,321013773,5744910,New Era Pharmacy,2163 Danforth Avenue,,Toronto,M4C1K2,2422833,,"2163 Danforth Ave, Toronto, ON M4C 1K2, Canada"
-79.5821747,43.685861,321017247,9798034,Uprx,105-91 Skyway Avenue,,Etobicoke,M9W6R5,2402977,,"91 Skyway Ave #105, Etobicoke, ON M9W 6R5, Canada"
-79.5235873,43.6856922,321014731,7094690,Larose Pharmacy,140 Larose Avenue,,Weston,M9P1B2,2403073,,"140 La Rose Ave, Etobicoke, ON M9P 1B2, Canada"
-79.3123897,43.6856212,321011855,1768037,Main Drug Mart,2091 Danforth Avenue,,Toronto,M4C1J8,2446049,,"2091 Danforth Ave, Toronto, ON M4C 1J8, Canada"
-79.5284623,43.6854849,321015395,7996234,Royal York Pharmacy,1436 Royal York Road,,Etobicoke,M9P3A9,2395649,,"1436 Royal York Rd, Etobicoke, ON M9P 3A7, Canada"
-79.7611515,43.6844768,321013866,5893517,Queen Street Pharmacy,79 Queen Street West,,Brampton,L6Y1M2,2443441,,"79 Queen St W, Brampton, ON L6Y 1M2, Canada"
-79.3172847,43.6844684,321015157,7639111,Danforth Drug Mart,1871 Danforth Avenue,,Toronto,M4C1J3,2356001,,"1871 Danforth Ave, Toronto, ON M4C 1J3, Canada"
-79.4190886,43.6842398,321016601,9317839,Bathurst Care Pharmacy,4-1500 Bathurst Street,,Toronto,M5P3L3,2330705,,"1500 Bathurst St Unit 4, Toronto, ON M5P 3L3, Canada"
-79.415336,43.6841391,321012628,3694274,Drug Store Pharmacy #1212,396 St Clair Avenue West,,Toronto,M5P3N3,2397313,,"396 St Clair Ave W, Toronto, ON M5P 3N3, Canada"
-79.3221881,43.6838943,321012063,2359959,Shoppers Drug Mart #500,1630 Danforth Avenue,,Toronto,M4C1H6,2353921,,"1630 Danforth Ave, Toronto, ON M4C 1H6, Canada"
-79.8118265,43.6838114,321013099,4612912,Brisdale Pharmacy,103-5 Brisdale Drive,,Brampton,L7A0S9,2375121,,"5 Brisdale Dr #103, Brampton, ON L7A 0S9, Canada"
-79.7626752,43.6837207,321015012,7459270,Catp Brampton,301-118 Queen Street West,,Brampton,L6X1A4,2345137,,"118 Queen St W #301, Brampton, ON L6X 1A4, Canada"
-79.8154967,43.6836812,321014061,6151870,Drug Store Pharmacy #4143,35 Worthington Avenue,,Brampton,L7A2Y7,2448513,,"35 Worthington Ave, Brampton, ON L7A 2Y7, Canada"
-80.4303616,43.683531,321014110,62149,Pharmasave Elora Apothecary,B-115 Geddes Street,,Elora,N0B1S0,2346321,,"115 Geddes St B, Elora, ON N0B 1S0, Canada"
-79.7122713,43.6834128,321014158,6286057,Costco Pharmacy #162,100 Biscayne Crescent,,Brampton,L6W4S1,2299009,,"100 Biscayne Crescent, Brampton, ON L6W 4S1, Canada"
-79.7622828,43.683387,321016055,8782356,Bramtown Pharmacy,102-111 Queen Street West,,Brampton,L6Y2E4,2265393,,"111 Queen St W Unit #102, Brampton, ON L6Y 2E4, Canada"
-80.4299971,43.6833675,321011453,1019276,Shoppers Drug Mart #1083,89 Geddes Street,,Elora,N0B1S0,2361217,,"89 Geddes St, Elora, ON N0B 1S0, Canada"
-79.3229454,43.6833513,321012422,3278152,Icare Discount Pharmacy,6-1577 Danforth Avenue,,Toronto,M4C1H7,2441329,,"1577 Danforth Ave Unit 6, Toronto, ON M4C 1H7, Canada"
-79.3257384,43.6830371,321012974,4395719,Heritage Pharmacy,1488 Danforth Avenue,,Toronto,M4J1N4,2366225,,"1488 Danforth Ave, Toronto, ON M4J 1N4, Canada"
-79.5663933,43.6830057,321016949,9600915,Shoppers Drug Mart #845,1-415 The Westway,Block A,Etobicoke,M9R1H5,2342561,,"415 The Westway block a, Etobicoke, ON M9R 1H5, Canada"
-79.4191186,43.6828246,321016265,9019590,Shoppers Drug Mart #836,523 St. Clair Avenue West,,Toronto,M6C1A1,2415009,,"523 St Clair Ave W, Toronto, ON M6C 1A1, Canada"
-79.4187808,43.6827779,321011751,1507239,Medicine Shoppe,515 St Clair Avenue West,,Toronto,M6C1A1,2414689,,"515 St Clair Ave W, Toronto, ON M6C 1A1, Canada"
-79.4183274,43.682728,321016550,9273234,Charles Pharmacy,109-1466 Bathurst Street,,Toronto,M5R3S3,2272001,,"1466 Bathurst St #109, Toronto, ON M5R 3S3, Canada"
-79.3259864,43.682655,321015571,8207638,Prohealth Pharmacy,1473 Danforth Avenue,,Toronto,M4J1N5,2419281,,"1473 Danforth Ave, Toronto, ON M4J 1N5, Canada"
-79.4634195,43.6826202,321016834,9531599,Pharmacy Go Caledonia,324 Silverthorn Avenue,,Toronto,M6N3K6,2347217,,"324 Silverthorn Ave, York, ON M6N 3K6, Canada"
-79.5104531,43.68241,321017010,9647313,Metro Drugs,320 Scarlett Road,,Toronto,M9A4S4,2438993,,"320 Scarlett Rd, York, ON M9A 4S4, Canada"
-79.4208306,43.682342,321012481,3382039,Pharmacia,553 St Clair Avenue West,,Toronto,M6C1A3,2404993,,"553 St Clair Ave W, Toronto, ON M6C 1A3, Canada"
-79.4184096,43.6822674,321016485,9214110,Rxcrew Pharmacy,110A-1440 Bathurst Street,,Toronto,M5R3S3,2360321,,"1440 Bathurst St Unit 110A, Toronto, ON M5R 3J3, Canada"
-79.3302147,43.6821292,321012231,2813398,New Day Danforth Pharmacy Inc,1288 Danforth Avenue,,Toronto,M4J1M6,2384017,,"1288 Danforth Ave, Toronto, ON M4J 1M6, Canada"
-79.553544,43.6820172,321016188,8929993,Richview Pharmacy,4-1570 Kipling Avenue,,Etobicoke,M9R2Y1,2279441,,"Unit 4, 1570 Kipling Ave Unit 4, Etobicoke, ON M9R 2Y1, Canada"
-79.4735394,43.6816285,321014707,7057356,Keele & Rogers Pharmacy,605 Rogers Road,,Toronto,M6M1B9,2448321,,"605 Rogers Rd, York, ON M6M 1B9, Canada"
-79.3326019,43.6815992,321015858,8541517,Danforth Central Pharmacy,1188 Danforth Avenue,,Toronto,M4J1M3,2318657,,"1188 Danforth Ave, Toronto, ON M4J 1M3, Canada"
-79.2816875,43.6815175,321016930,9589830,Birchcliff Pharmacy,1120 Kingston Road,,Scarborough,M1N1N8,2280033,,"1120 Kingston Rd, Scarborough, ON M1N 1N8, Canada"
-79.3333777,43.6814171,321012360,3127119,Danforth Medical Pharmacy,1156 Danforth Avenue,,Toronto,M4J1M3,2384097,,"1156 Danforth Ave, Toronto, ON M4J 1M3, Canada"
-79.4261761,43.6813761,321014601,6940554,Christie Pharmacy,697 St. Clair Avenue West,,Toronto,M6C1B2,2390401,,"697 St Clair Ave W, Toronto, ON M6C 1B2, Canada"
-79.7653293,43.6812474,321014386,6624913,Downtown Brampton Pharmacy,192 Queen Street West,,Brampton,L6X1A8,2367153,,"192 Queen St W, Brampton, ON L6X 1A8, Canada"
